00BDGC,Ward,South West,Richmond-upon-Thames,Hampton Wick,2578,6223,41.4%,Boris Johnson - The Conservative Party Candidate,119,14,1553,150,514,152,43,2545,0,0,10,0,23,33,354,68,212,530,270,535,149,2118,418,0,9,427,Conservative Party,31,21,1153,22,304,480,413,1,8,11,105,2,1,2552,0,0,19,1,5,25,Conservative,438,1274,471,305,69,,,,,,,,,,,2557,0,0,16,0,4,20,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGD,Ward,South West,Richmond-upon-Thames,Heathfield,2041,6162,33.1%,Boris Johnson - The Conservative Party Candidate,44,26,1142,50,548,121,71,2002,0,0,14,0,25,39,208,97,248,262,215,415,190,1635,355,0,12,367,Conservative Party,52,30,719,37,118,503,315,11,4,11,194,3,9,2006,0,0,23,0,12,35,Conservative,459,768,456,159,155,,,,,,,,,,,1997,0,0,37,0,6,43,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGE,Ward,South West,Richmond-upon-Thames,Kew,3068,6422,47.8%,Boris Johnson - The Conservative Party Candidate,151,19,1892,169,577,194,33,3035,0,0,11,1,21,33,393,44,311,585,308,659,176,2476,551,0,8,559,Conservative Party,31,27,1415,18,361,502,504,3,10,19,115,2,9,3016,0,0,47,0,3,50,Conservative,444,1366,682,415,91,,,,,,,,,,,2998,0,0,63,0,4,67,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGF,Ward,South West,Richmond-upon-Thames,Mortlake and Barnes Common,2806,6354,44.2%,Boris Johnson - The Conservative Party Candidate,124,13,1763,153,536,154,27,2770,0,0,10,1,24,35,410,54,293,511,250,533,170,2221,540,0,9,549,Conservative Party,24,28,1384,8,341,527,352,4,5,6,83,1,4,2767,0,0,31,1,7,39,Conservative,483,1351,469,394,64,,,,,,,,,,,2761,0,0,41,1,1,43,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGG,Ward,South West,Richmond-upon-Thames,North Richmond,2986,6216,48.0%,Boris Johnson - The Conservative Party Candidate,105,15,1762,139,584,296,34,2935,0,0,31,1,19,51,339,47,291,522,353,715,210,2477,446,0,12,458,Conservative Party,28,33,1289,16,275,494,660,3,10,14,120,1,4,2947,0,0,29,1,8,38,Conservative,433,1293,827,299,90,,,,,,,,,,,2942,0,0,37,0,4,41,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGH,Ward,South West,Richmond-upon-Thames,St Margaret's and North Twickenham,2976,6579,45.2%,Boris Johnson - The Conservative Party Candidate,172,13,1645,209,691,177,34,2941,0,0,12,2,21,35,388,54,251,655,346,634,184,2512,422,0,7,429,Conservative Party,23,37,1137,16,443,603,560,5,5,11,98,4,1,2943,0,0,23,1,9,33,Conservative,542,1137,798,386,80,,,,,,,,,,,2943,0,1,26,1,5,33,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGJ,Ward,South West,Richmond-upon-Thames,South Richmond,2640,6034,43.8%,Boris Johnson - The Conservative Party Candidate,120,9,1663,153,467,165,31,2608,0,0,9,2,21,32,311,41,280,500,259,568,174,2133,469,0,6,475,Conservative Party,15,34,1331,9,313,422,376,2,6,9,92,2,2,2613,0,0,22,1,4,27,Conservative,380,1323,489,342,71,,,,,,,,,,,2605,0,0,28,0,7,35,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGK,Ward,South West,Richmond-upon-Thames,South Twickenham,2609,6451,40.4%,Boris Johnson - The Conservative Party Candidate,113,13,1517,177,553,172,41,2586,0,0,5,0,18,23,340,50,255,563,246,566,149,2169,411,0,6,417,Conservative Party,17,30,1073,24,370,495,444,1,11,13,99,2,3,2582,0,0,19,0,7,26,Conservative,445,1092,641,315,79,,,,,,,,,,,2572,0,0,32,0,5,37,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGL,Ward,South West,Richmond-upon-Thames,Teddington,2853,6400,44.6%,Boris Johnson - The Conservative Party Candidate,141,5,1664,185,584,208,37,2824,0,0,4,0,25,29,377,42,272,563,328,674,176,2432,389,0,3,392,Conservative Party,12,39,1097,19,346,520,605,3,12,22,135,0,0,2810,0,0,32,0,10,42,Conservative,455,1142,806,311,96,,,,,,,,,,,2810,0,0,39,0,3,42,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGM,Ward,South West,Richmond-upon-Thames,Twickenham Riverside,2580,6182,41.7%,Boris Johnson - The Conservative Party Candidate,142,3,1456,199,547,179,31,2557,0,0,6,1,16,23,359,39,252,542,297,569,137,2195,357,0,5,362,Conservative Party,12,37,1005,15,402,476,464,2,5,18,101,1,4,2542,0,0,31,0,7,38,Conservative,410,1000,668,396,65,,,,,,,,,,,2539,0,0,36,0,4,40,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGN,Ward,South West,Richmond-upon-Thames,West Twickenham,2369,6339,37.4%,Boris Johnson - The Conservative Party Candidate,92,28,1253,128,629,171,41,2342,0,0,8,0,19,27,279,75,229,447,261,501,172,1964,369,0,9,378,Conservative Party,41,34,855,18,256,536,438,11,7,13,124,1,3,2337,0,0,23,2,6,31,Conservative,458,832,668,267,110,,,,,,,,,,,2335,0,0,29,1,4,34,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00BDGP,Ward,South West,Richmond-upon-Thames,Whitton,2349,5957,39.4%,Boris Johnson - The Conservative Party Candidate,89,26,1258,110,635,152,45,2315,0,0,10,0,23,33,239,98,281,383,265,481,204,1951,359,0,5,364,Conservative Party,55,38,822,37,212,543,412,8,8,18,153,5,6,2317,0,0,22,0,8,30,Conservative,499,869,588,211,136,,,,,,,,,,,2303,0,0,42,0,4,46,Lisa Homan,Tony Arbour*,Munira Wilson,Daniel Goldsmith,Jeff Bolter,,,,,,,,,,
00AN (Postal),Postal,West Central,Hammersmith & Fulham,Postal votes - Hammersmith & Fulham,12493,15934,78.4%,Boris Johnson - The Conservative Party Candidate,304,91,7690,409,3261,486,129,12370,1,3,72,5,42,123,1112,329,1664,2178,1604,2586,1058,10531,1827,3,9,1839,Conservative Party,124,171,6536,96,800,3472,693,26,45,48,315,9,24,12359,1,0,65,6,24,96,Conservative,3562,6711,748,900,399,,,,,,,,,,,12320,1,3,78,4,13,99,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGA,Ward,West Central,Hammersmith & Fulham,Addison,2924,7405,39.5%,Boris Johnson - The Conservative Party Candidate,152,21,1545,168,858,116,28,2888,0,0,13,1,21,35,353,46,339,556,390,572,153,2409,474,1,4,479,Conservative Party,35,44,1159,14,323,951,232,4,17,19,67,4,3,2872,0,0,41,1,9,51,Conservative,980,1223,267,318,73,,,,,,,,,,,2861,0,0,52,1,10,63,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGB,Ward,West Central,Hammersmith & Fulham,Askew,3464,8770,39.5%,Ken Livingstone - The Labour Party Candidate,203,24,1295,226,1457,142,37,3384,0,0,28,3,47,78,395,66,316,767,510,553,168,2775,602,3,4,609,Labour Party,42,46,840,28,438,1574,259,7,17,30,107,0,3,3391,0,1,56,1,13,71,Labour,1634,890,282,439,133,,,,,,,,,,,3378,0,0,73,2,11,86,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGC,Ward,West Central,Hammersmith & Fulham,Avonmore and Brook Green,2749,7325,37.5%,Boris Johnson - The Conservative Party Candidate,134,32,1468,172,721,137,34,2698,0,0,24,0,26,50,325,60,302,467,379,533,175,2241,447,3,7,457,Conservative Party,41,51,1089,17,302,833,219,3,10,22,97,5,6,2695,0,0,43,0,10,53,Conservative,867,1129,258,325,103,,,,,,,,,,,2682,0,0,62,0,5,67,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGD,Ward,West Central,Hammersmith & Fulham,College Park and Old Oak,1748,5019,34.8%,Ken Livingstone - The Labour Party Candidate,58,20,485,82,958,69,31,1703,0,0,16,2,27,45,131,68,203,296,304,205,101,1308,390,0,5,395,Labour Party,54,28,261,27,146,992,73,9,19,9,70,1,8,1697,0,0,33,1,16,50,Labour,1034,313,90,161,100,,,,,,,,,,,1698,0,0,42,3,4,49,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGE,Ward,West Central,Hammersmith & Fulham,Fulham Broadway,2483,6774,36.7%,Boris Johnson - The Conservative Party Candidate,89,21,1344,92,755,90,42,2433,0,0,17,2,31,50,285,97,250,390,316,425,167,1930,501,2,0,503,Conservative Party,42,26,1077,26,208,776,140,13,18,13,86,1,7,2433,0,0,34,4,12,50,Conservative,800,1136,169,217,99,,,,,,,,,,,2421,0,0,50,7,4,61,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGF,Ward,West Central,Hammersmith & Fulham,Fulham Reach,2773,7207,38.5%,Boris Johnson - The Conservative Party Candidate,129,27,1390,151,854,115,41,2707,0,0,24,2,40,66,311,81,304,499,378,471,170,2214,489,0,4,493,Conservative Party,45,34,1058,14,304,955,184,8,13,11,81,1,4,2712,0,0,47,1,12,60,Conservative,1008,1126,199,271,101,,,,,,,,,,,2705,0,0,53,4,10,67,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGG,Ward,West Central,Hammersmith & Fulham,Hammersmith Broadway,2771,7225,38.4%,Boris Johnson - The Conservative Party Candidate,132,21,1190,156,1069,118,31,2717,0,0,17,3,34,54,329,79,263,526,408,446,129,2180,534,1,2,537,Labour Party,46,52,811,13,326,1144,184,9,16,22,90,0,6,2719,0,0,31,5,16,52,Labour,1211,859,221,307,104,,,,,,,,,,,2702,0,0,53,6,9,68,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGH,Ward,West Central,Hammersmith & Fulham,Munster,2530,6792,37.2%,Boris Johnson - The Conservative Party Candidate,90,12,1766,86,439,66,34,2493,0,0,15,1,21,37,337,71,287,418,206,473,175,1967,520,1,5,526,Conservative Party,17,44,1483,17,214,472,127,6,11,10,73,0,5,2479,0,0,44,4,3,51,Conservative,492,1545,158,204,65,,,,,,,,,,,2464,0,0,58,4,4,66,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGJ,Ward,West Central,Hammersmith & Fulham,North End,2758,7097,38.9%,Boris Johnson - The Conservative Party Candidate,138,25,1343,136,926,97,41,2706,0,0,19,3,28,50,293,68,309,470,404,529,151,2224,482,0,0,482,Conservative Party,40,43,1031,16,271,996,174,8,15,16,77,0,6,2693,0,0,44,9,11,64,Conservative,1013,1110,197,266,95,,,,,,,,,,,2681,0,0,61,10,6,77,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGK,Ward,West Central,Hammersmith & Fulham,Palace Riverside,2121,4418,48.0%,Boris Johnson - The Conservative Party Candidate,81,11,1473,87,348,61,28,2089,0,0,11,2,19,32,267,61,203,378,157,351,158,1575,509,1,4,514,Conservative Party,20,23,1269,9,174,399,111,4,7,10,56,0,1,2083,0,0,33,0,5,38,Conservative,405,1321,122,165,64,,,,,,,,,,,2077,0,0,39,2,3,44,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGL,Ward,West Central,Hammersmith & Fulham,Parsons Green and Walham,2590,6424,40.3%,Boris Johnson - The Conservative Party Candidate,68,16,1962,60,366,61,25,2558,0,0,7,1,24,32,357,68,230,432,171,443,225,1926,629,1,2,632,Conservative Party,19,29,1700,7,159,396,120,3,11,8,97,0,6,2555,0,0,30,1,4,35,Conservative,404,1741,144,174,83,,,,,,,,,,,2546,0,0,38,2,4,44,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGM,Ward,West Central,Hammersmith & Fulham,Ravenscourt Park,2983,6416,46.5%,Boris Johnson - The Conservative Party Candidate,182,10,1610,215,765,131,32,2945,0,0,9,1,28,38,356,53,317,597,368,545,158,2394,551,0,0,551,Conservative Party,12,41,1210,16,376,873,274,5,14,13,92,1,7,2934,0,0,38,2,7,47,Conservative,896,1288,289,381,76,,,,,,,,,,,2930,0,0,46,3,2,51,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGN,Ward,West Central,Hammersmith & Fulham,Sands End,2631,7558,34.8%,Boris Johnson - The Conservative Party Candidate,83,19,1598,78,691,72,40,2581,0,1,22,2,24,49,278,81,293,430,316,466,213,2077,501,1,2,504,Conservative Party,37,36,1290,23,163,785,126,4,14,4,99,0,5,2586,0,0,28,2,11,41,Conservative,774,1350,142,197,114,,,,,,,,,,,2577,0,0,49,2,3,54,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGP,Ward,West Central,Hammersmith & Fulham,Shepherd's Bush Green,2796,7629,36.6%,Ken Livingstone - The Labour Party Candidate,138,25,1011,189,1225,108,45,2741,0,0,23,3,29,55,299,45,317,543,476,401,128,2209,529,0,3,532,Labour Party,37,35,670,11,313,1320,183,2,17,30,91,2,9,2720,0,0,51,2,18,71,Labour,1368,700,205,322,109,,,,,,,,,,,2704,0,0,72,4,11,87,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGQ,Ward,West Central,Hammersmith & Fulham,Town,2533,6729,37.6%,Boris Johnson - The Conservative Party Candidate,76,20,1691,69,518,95,32,2501,0,0,9,0,23,32,260,71,202,361,217,407,160,1678,821,1,1,823,Conservative Party,38,29,1434,13,171,568,150,5,14,6,68,1,4,2501,0,0,22,1,9,32,Conservative,572,1490,164,192,76,,,,,,,,,,,2494,0,0,35,0,4,39,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00ANGR,Ward,West Central,Hammersmith & Fulham,Wormholt and White City,3088,7932,38.9%,Ken Livingstone - The Labour Party Candidate,97,38,904,136,1708,87,41,3011,0,0,38,4,35,77,289,100,327,479,529,413,160,2297,705,1,8,714,Labour Party,67,60,527,28,233,1803,137,23,20,19,92,3,9,3021,0,0,47,3,17,67,Labour,1872,567,179,261,126,,,,,,,,,,,3005,0,0,62,7,14,83,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AW (Postal),Postal,West Central,Kensington & Chelsea,Postal votes - Kensington & Chelsea,10617,16298,65.1%,Boris Johnson - The Conservative Party Candidate,200,48,8298,256,1312,309,119,10542,0,1,32,4,38,75,1101,266,1369,1445,839,2281,1104,8405,2132,0,5,2137,Conservative Party,64,136,7319,54,527,1420,531,12,48,27,305,2,24,10469,0,0,47,2,15,64,Conservative,1442,7515,620,564,299,,,,,,,,,,,10440,0,2,59,2,10,73,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWFY,Ward,West Central,Kensington & Chelsea,ABINGDON,1658,5238,31.7%,Boris Johnson - The Conservative Party Candidate,61,15,1259,38,215,41,8,1637,0,0,6,0,15,21,198,42,196,235,132,321,127,1251,385,0,1,386,Conservative Party,14,22,1059,7,116,240,89,8,4,3,56,2,13,1633,0,0,17,1,5,23,Conservative,230,1102,110,136,46,,,,,,,,,,,1624,0,0,30,1,1,32,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWFZ,Ward,West Central,Kensington & Chelsea,BROMPTON,1263,4565,27.7%,Boris Johnson - The Conservative Party Candidate,36,8,964,30,156,36,18,1248,0,0,2,0,13,15,122,42,134,164,90,204,89,845,401,1,1,403,Conservative Party,14,18,821,7,76,170,53,1,4,5,64,1,4,1238,0,0,20,0,5,25,Conservative,167,862,65,86,47,,,,,,,,,,,1227,0,0,33,0,3,36,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGA,Ward,West Central,Kensington & Chelsea,CAMPDEN,1479,4450,33.2%,Boris Johnson - The Conservative Party Candidate,40,4,1116,55,183,41,12,1451,0,0,11,1,16,28,198,34,138,216,94,289,104,1073,377,0,1,378,Conservative Party,12,16,949,2,122,204,86,0,5,6,51,2,0,1455,0,0,19,1,2,22,Conservative,180,988,105,139,37,,,,,,,,,,,1449,0,0,26,1,1,28,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGB,Ward,West Central,Kensington & Chelsea,COLVILLE,1647,5175,31.8%,Boris Johnson - The Conservative Party Candidate,51,8,719,100,634,88,24,1624,0,0,8,1,14,23,174,41,152,366,237,312,81,1363,259,0,2,261,Labour Party,12,11,445,4,218,658,161,8,15,17,62,0,7,1618,0,0,21,1,5,27,Labour,638,453,252,199,67,,,,,,,,,,,1609,0,0,30,1,5,36,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGC,Ward,West Central,Kensington & Chelsea,COURTFIELD,1335,5351,24.9%,Boris Johnson - The Conservative Party Candidate,34,4,1058,46,128,45,7,1322,0,0,4,0,9,13,152,33,141,191,107,239,98,961,361,0,0,361,Conservative Party,7,18,912,2,99,143,92,0,1,5,24,1,4,1308,0,0,22,2,2,26,Conservative,142,922,99,116,26,,,,,,,,,,,1305,0,0,29,0,1,30,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGD,Ward,West Central,Kensington & Chelsea,CREMORNE,1735,4941,35.1%,Boris Johnson - The Conservative Party Candidate,38,10,1035,45,494,47,23,1692,0,0,8,1,34,43,173,48,168,287,213,257,107,1253,435,1,3,439,Conservative Party,23,35,789,13,136,517,82,5,15,14,68,1,7,1705,0,0,21,1,5,27,Conservative,527,845,93,153,77,,,,,,,,,,,1695,0,0,35,2,3,40,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGE,Ward,West Central,Kensington & Chelsea,EARLS COURT,1534,5503,27.9%,Boris Johnson - The Conservative Party Candidate,46,12,922,53,360,91,21,1505,0,0,10,1,18,29,168,39,198,232,168,305,108,1218,284,0,3,287,Conservative Party,27,32,675,15,137,366,159,4,8,8,52,2,6,1491,0,0,34,0,7,41,Conservative,354,706,231,130,70,,,,,,,,,,,1491,0,0,30,2,7,39,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGF,Ward,West Central,Kensington & Chelsea,GOLBORNE,1697,5789,29.3%,Ken Livingstone - The Labour Party Candidate,64,29,530,79,863,58,20,1643,0,0,25,0,29,54,129,41,184,308,303,196,99,1260,381,0,2,383,Labour Party,43,17,309,16,167,932,56,6,9,19,49,0,9,1632,0,0,45,5,14,64,Labour,963,333,75,174,91,,,,,,,,,,,1636,0,0,52,0,8,60,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGG,Ward,West Central,Kensington & Chelsea,HANS TOWN,1501,5410,27.7%,Boris Johnson - The Conservative Party Candidate,32,11,1159,26,201,29,16,1474,0,0,11,0,16,27,149,42,177,168,101,208,138,983,490,0,1,491,Conservative Party,20,19,1002,5,71,227,44,6,10,4,61,1,3,1473,0,0,22,0,6,28,Conservative,221,1048,70,95,48,,,,,,,,,,,1482,0,0,13,0,6,19,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGH,Ward,West Central,Kensington & Chelsea,HOLLAND,1595,5017,31.8%,Boris Johnson - The Conservative Party Candidate,39,2,1178,55,249,42,9,1574,0,0,8,0,13,21,187,25,175,219,113,265,93,1077,497,0,0,497,Conservative Party,10,16,990,8,139,248,94,3,5,6,50,0,5,1574,0,0,15,0,5,20,Conservative,247,1026,110,138,42,,,,,,,,,,,1563,0,0,26,0,3,29,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGJ,Ward,West Central,Kensington & Chelsea,NORLAND,1869,5208,35.9%,Boris Johnson - The Conservative Party Candidate,61,21,1142,78,440,57,22,1821,0,0,13,0,33,46,233,61,204,313,191,300,133,1435,384,0,2,386,Conservative Party,30,17,933,15,172,476,103,6,10,13,61,0,3,1839,0,0,23,0,6,29,Conservative,494,976,125,177,67,,,,,,,,,,,1839,0,0,24,0,6,30,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGK,Ward,West Central,Kensington & Chelsea,NOTTING BARNS,2063,5850,35.3%,Ken Livingstone - The Labour Party Candidate,51,11,850,111,914,61,19,2017,0,0,17,3,26,46,222,43,218,368,326,289,99,1565,447,0,5,452,Labour Party,26,23,547,13,214,996,80,4,12,24,67,0,7,2013,0,0,33,0,13,46,Labour,1038,565,103,220,89,,,,,,,,,,,2015,0,0,35,1,10,46,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGL,Ward,West Central,Kensington & Chelsea,PEMBRIDGE,1495,4885,30.6%,Boris Johnson - The Conservative Party Candidate,65,3,961,90,262,79,16,1476,0,0,7,1,11,19,183,19,153,271,137,285,76,1124,351,1,0,352,Conservative Party,7,22,769,8,171,291,126,4,5,11,41,1,4,1460,0,0,24,1,9,34,Conservative,278,804,139,185,54,,,,,,,,,,,1460,0,0,30,0,4,34,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGM,Ward,West Central,Kensington & Chelsea,QUEEN'S GATE,1354,5087,26.6%,Boris Johnson - The Conservative Party Candidate,32,3,1056,59,140,41,13,1344,0,0,5,0,5,10,148,41,154,179,85,242,105,954,390,0,0,390,Conservative Party,12,16,913,2,113,140,88,2,3,1,38,2,1,1331,0,0,18,0,4,22,Conservative,160,924,107,111,30,,,,,,,,,,,1332,0,0,20,0,1,21,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGN,Ward,West Central,Kensington & Chelsea,REDCLIFFE,1566,5473,28.6%,Boris Johnson - The Conservative Party Candidate,46,8,1188,51,199,41,18,1551,0,0,4,1,10,15,181,38,190,210,123,280,110,1132,419,0,0,419,Conservative Party,11,16,1014,7,109,225,76,1,4,4,47,1,6,1521,0,0,36,1,7,44,Conservative,227,1048,79,119,41,,,,,,,,,,,1514,0,0,49,0,2,51,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGP,Ward,West Central,Kensington & Chelsea,ROYAL HOSPITAL,1547,4249,36.4%,Boris Johnson - The Conservative Party Candidate,37,10,1258,22,148,32,13,1520,0,0,15,0,11,26,193,40,161,200,74,243,150,1061,458,0,1,459,Conservative Party,11,31,1100,9,70,166,64,2,4,1,57,1,1,1517,0,0,21,1,7,29,Conservative,163,1154,59,81,54,,,,,,,,,,,1511,0,0,31,0,5,36,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGQ,Ward,West Central,Kensington & Chelsea,ST CHARLE'S,1813,5572,32.5%,Boris Johnson - The Conservative Party Candidate,60,27,773,84,733,53,39,1769,0,0,17,0,27,44,155,56,194,364,245,233,119,1366,399,1,3,403,Labour Party,37,23,542,16,186,775,73,12,15,16,65,1,2,1763,0,0,38,3,9,50,Labour,794,588,79,195,94,,,,,,,,,,,1750,0,0,52,5,6,63,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00AWGR,Ward,West Central,Kensington & Chelsea,STANLEY,1456,4345,33.5%,Boris Johnson - The Conservative Party Candidate,41,10,1158,29,142,41,16,1437,0,0,4,2,13,19,166,36,119,202,85,233,109,950,486,1,0,487,Conservative Party,14,21,1002,10,94,168,62,1,5,3,50,1,2,1433,0,0,16,1,6,23,Conservative,170,1047,70,98,46,,,,,,,,,,,1431,0,0,23,1,1,25,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00BK (Postal),Postal,West Central,Westminster,Postal votes - Westminster,13549,20780,65.2%,Boris Johnson - The Conservative Party Candidate,403,80,8916,388,2999,487,165,13438,1,5,60,3,42,111,1526,305,1809,1916,1578,2802,1183,11119,2304,4,11,2319,Conservative Party,119,190,7604,86,835,3154,799,22,74,55,368,4,63,13373,3,1,60,4,13,81,Conservative,3183,7877,893,936,436,,,,,,,,,,,13325,1,2,69,5,13,90,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00BKGA,Ward,West Central,Westminster,Abbey Road,2104,6115,34.4%,Boris Johnson - The Conservative Party Candidate,86,17,1510,58,328,48,26,2073,0,0,12,1,18,31,276,37,223,282,168,397,126,1509,563,1,0,564,Conservative Party,23,18,1325,4,133,373,101,2,7,5,70,0,6,2067,0,1,26,2,6,35,Conservative,373,1358,115,146,60,,,,,,,,,,,2052,0,0,43,2,5,50,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00BKGB,Ward,West Central,Westminster,Bayswater,2031,6210,32.7%,Boris Johnson - The Conservative Party Candidate,78,10,1207,81,494,111,14,1995,0,1,15,2,18,36,252,38,198,391,241,416,109,1645,346,1,3,350,Conservative Party,18,21,887,9,233,548,184,7,10,8,64,2,3,1994,0,1,22,4,8,35,Conservative,518,920,259,217,68,,,,,,,,,,,1982,0,0,39,4,5,48,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00BKGC,Ward,West Central,Westminster,Bryanston and Dorset Square,1991,6459,30.8%,Boris Johnson - The Conservative Party Candidate,95,6,1309,76,396,59,22,1963,0,0,6,1,21,28,225,39,197,335,200,385,124,1505,456,0,2,458,Conservative Party,10,20,1085,14,186,422,130,4,13,9,66,1,5,1965,0,0,18,6,0,24,Conservative,405,1121,152,218,65,,,,,,,,,,,1961,0,0,24,3,1,28,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
00BKGD,Ward,West Central,Westminster,Churchill,2171,5630,38.6%,Boris Johnson - The Conservative Party Candidate,62,23,1044,75,812,56,45,2117,0,0,28,3,23,54,206,56,234,303,291,309,129,1528,587,2,0,589,Conservative Party,37,25,839,10,150,834,90,6,21,17,89,1,10,2129,0,0,34,2,6,42,Conservative,860,883,109,158,108,,,,,,,,,,,2118,0,0,39,5,7,51,Todd Foreman,Kit Malthouse*,Layla Moran,Susanna Rustin,Elizabeth Jones,,,,,,,,,,
